original_jp,original_en,translated,occurrences,containers,notes
"各地に散らばる〓は、ユグドラシルの
地脈を通じてつながっています。〓で
返還した封印石は、他の〓でも取り出す
事が可能です。","The springs scattered across the world
are connected by Yggdrasil's veins.
A sealstone restored to one spring may
be withdrawn at another.",,1,container-0648.csv,
"〓で封印石を返還する事によって、
封印石を他のダンジヨンで利用する事が
可能です。","By restoring them to springs, sealstones
will become available for use in other
dungeons.",,1,container-0648.csv,
"台座も地脈に通じているため、封印石を
返還する事が可能です。
ただし、台座からは封印石を取り出す
事はできません。","Since daises also sit atop earth veins,
sealstones can be restored there.
However, sealstones cannot be withdrawn
from daises.",,1,container-0648.csv,
"一度でも所持または返還した事の
ある封印石は、メニュー内の封印石の
〓目で詳細を確認する事ができます。","Check the information for any sealstone
held at least once in the Sealstones section
of the camp menu.",,1,container-0648.csv,
"過去に見かけた封印石の所在地を
調べたい時や、封印石の効果を
詳しく知りたい時に活用して下さい。","Use this option to check the known locations
of certain sealstones and to research
their effects.",,1,container-0648.csv,
1P,1P,1P,1,container-0649.csv,
2P,2P,2P,1,container-0649.csv,
"エインフェリアの力の結晶を
手に入れました","Obtained crystal containing
einherjar's power.",,1,container-0649.csv,
"エインフェリアの解放について
エインフェリアを解放すると
今までそのキャラクターが〓えた力が
結晶となり、プレイヤーの手元に残されます力の結晶は、
緋炎石・蒼炎石・翠炎石
の種類です
それ〓れ対応するステータスを
大〓にアップさせる効果を持ちます解放したエインフェリアの力が
どの結晶に変化するかは
キャラクターのステータス次第です力の結晶の他にも
解放時の装備によって
手元に残されるものがあります例えば、剣を装備させたままだと
力の結晶に加えて
剣士の知識（STR）
が手に入りますただし装備品によっては
何も手に入らない事があります",<8084>0<8088>4About Freeing Einherjar<8089><808E>,,1,container-0649.csv,
"エインフェリアを解放します
（アクセサリー以外の装備品は失われます）",<8084>0Release einherjar<808E>,,1,container-0649.csv,
"〓 注意 〓
エインフェリアを解放した場合
パーティーの人数が名未満になります",<8084>0<8088>1Warning<808E>,,1,container-0649.csv,
パーティーを編成します,Configure the party.,,1,container-0649.csv,
エインフェリアを解放します,Free an einherjar.,,1,container-0649.csv,
メンバーを選択します,Select a character.,,1,container-0649.csv,
入れ替えるメンバーを選択します,Select character to substitute.,,1,container-0649.csv,
プレイヤー切替,<8099>RSwitch Char.,,1,container-0649.csv,
あ 何 アタシってばお役御〓？,Hm? That's all you need from me?,,1,container-0649.csv,
"貴方の元を離れる時が
来たのですね…",Has the time come for me to leave your side?,,1,container-0649.csv,
〓の解放を…望まれるのですか？,Do you wish me to be freed?,,1,container-0649.csv,
"解放か…
もうそんなに共に戦ったのね","Freedom.
So we've fought together long enough?",,1,container-0649.csv,
〓を運命から解放してくれるの？,Will you free me from my fate?,,1,container-0649.csv,
"アンタから離れても
もうアタシは大丈夫なのね？",So it's safe for me to be apart from you?,,1,container-0649.csv,
貴方と離れる時が来たのですね,Is it time for me to go now?,,1,container-0649.csv,
"解放？ そう…
〓を離しても後〓しないのね？",Freed? Are you sure you won't regret this?,,1,container-0649.csv,
あら もうそんな時期になっていたの？,Is it already that time?,,1,container-0649.csv,
"〓との離別…
それが貴方の意思？","Is it your wish
that we be separated?",,1,container-0649.csv,
ふん それがお前の意思か？,Hmph. So that's the way you feel?,,1,container-0649.csv,
"ああ…
もうそのような時期になっていたのですね","I see. That time has come, has it?",,1,container-0649.csv,
"新たな生を
〓にお与え下さるのですか？",Will you grant me a new life?,,1,container-0649.csv,
"時の流れとは早いものだな
もうそんな時期だったのか…","Time sure flies...
I guess my time has come.",,1,container-0649.csv,
"〓は戦列から離れても
良いのだろうか？",Shall I leave your ranks?,,1,container-0649.csv,
"この腐れた運命から
〓を放つと言うんだな？",You'll release me from this sorry fate?,,1,container-0649.csv,
"そうか…
ついにこの時が来たんですね",Really... Is the time upon me?,,1,container-0649.csv,
"〓が居なくても
もう大丈夫なんだな？",So you won't be needing me anymore?,,1,container-0649.csv,
"解放〓？
いつの間にかそんなに成長していたのか","You're freeing me!?
Have I really become that strong?",,1,container-0649.csv,
"解放 来た来たー〓
けど 本当にいいんだな？","Alright! My time to be free!
Is this, you know, alright?",,1,container-0649.csv,
貴方の元から離れても良いのね？,Shall I leave you now?,,1,container-0649.csv,
"うわっ
もうそんな時期なんだ 早いな〓
それじや行くけど…いいのよね？","Wow, is it that time already?
Well, I'll go then, if that's okay.",,1,container-0649.csv,
"それが貴方の意思？
〓 離れてもいいのね？",Is this what you want? You want me to go?,,1,container-0649.csv,
なに？ 今がお別れの時ってヤツ？,What? You mean it's time for me to go?,,1,container-0649.csv,
"エインフェリアの運命から
解放して頂けるのですか？","So you're releasing me from
my fate as an einherjar?",,1,container-0649.csv,
〓と離れる事を望むのね？,You wish to be rid of me?,,1,container-0649.csv,
そう… 〓に自〓をくれるのね？,You're letting me go?,,1,container-0649.csv,
この時が〓に来たのですね…,"Wow, this comes sooner than expected.",,1,container-0649.csv,
"〓にこの時が来たのね
もう後の心配はしなくていいのね？","So, it is my time to go.
I guess you'll be alright then?",,1,container-0649.csv,
"解放ね…
まあ 好きにしたらどうだ？",Free me if you wish.,,1,container-0649.csv,
〓の力は もうお役に立てぬと？,Have you finished with my powers?,,1,container-0649.csv,
へえ 〓はもう行っても良いのか,Time for me to go?,,1,container-0649.csv,
"早いものだな
もう解放に耐えうる体になったのか","It feels so sudden.
Am I at last ready for freedom?",,1,container-0649.csv,
くく… 〓を野に解き放つと〓せですか？,Hahaha... You're willing to set me loose?,,1,container-0649.csv,
さよならを言う時が来たって事か？,Is it time to say goodbye already?,,1,container-0649.csv,
"貴方は優しい方ですね
〓を運命から解き放ってくれるのですか？","You are a benevolent soul.
Will you release me from this fate?",,1,container-0649.csv,
"〓が体
一人で歩めるほどになったと
いう事ですかな？",So I'm strong enough to walk alone?,,1,container-0649.csv,
"〓に新たな生を
歩めと言うのですね？",Do you command me to begin a new life?,,1,container-0649.csv,
"待ち望んでいたはずの解放か…
それじや行くが… 良いんだな？","How I have longed for freedom!
I can go?",,1,container-0649.csv,
"解放を望むのか？
それが貴方の意思ならば尊重しよう","Is it your desire that I be free?
If so, I will respect your wishes.",,1,container-0649.csv,
"それじやあ離れるけど…
今の人数で本当に後〓しない〓","Well, I guess I'll be going, then.
Are you sure you'll be alright without me?",,1,container-0649.csv,
"今は戦力が必要な時期だと
思うのですが…良いのですか〓","I believe my strength is needed.
Are you sure about this?",,1,container-0649.csv,
"もう少し お傍で戦わせて下さい〓
ダメ…ですか？","I want to fight alongside you more!
Am I asking too much?",,1,container-0649.csv,
"別に離れても良いけど…
本当にいいのね〓","I don't mind going,
but are you really sure?",,1,container-0649.csv,
"確かに貴方は強いけど…
もうこの力は必要ないのね？","You are indeed strong.
It's fine if I leave, then?",,1,container-0649.csv,
"闘える人材が少ないのに
本当にいいの？",You lack fighters. Is this a good idea?,,1,container-0649.csv,
"人数が心〓ないと思うのですが…
よろしいのですか〓","You need all the help you can get!
Do you still want me to go?",,1,container-0649.csv,
"今の人数では心〓ないと思うけど
本当に〓は離れていいのね？","I shouldn't leave you with so few warriors.
Do you really want me to go?",,1,container-0649.csv,
"過ぎた自信は身を滅ぼすわよ
今は戦力が必要だと思うけど
離れていいの？","Overconfidence leads to being overwrought.
Sure you don't need me?",,1,container-0649.csv,
"ち〓っと待って 今は人が少な過ぎよ
本当にいいの？","Hold on, our numbers are insufficient.
Is this really a good idea?",,1,container-0649.csv,
"〓を解放するって？
本当に後〓しないな？","You're setting me free?
Think you'll be fine without me?",,1,container-0649.csv,
"今戦力を減らすのは得策ではありません
それでもよろしいのですか？","It is disadvantageous to decrease manpower.
Do you still want to do this?",,1,container-0649.csv,
"お待ち下さい
今戦列を離れるのは心残りです
味方が少な過ぎますが
よろしいのですか？","I will lament leaving these ranks.
Shall I go anyway?",,1,container-0649.csv,
"味方が少な過ぎる
これでは闘いが不利になるがいいのか？","You could use some more support.
Is your mind made up about this?",,1,container-0649.csv,
"闘える人数が少ないな…
〓は本当に離れても良いのだろうか？","There are few who can fight here.
Is this a good decision?",,1,container-0649.csv,
"今の人数で
更に戦力減少を望むんだな？",It'll be rough! Is that what you want?,,1,container-0649.csv,
"待って下さい〓
今は闘える人材が少な過ぎます
〓の力は必要ないんですか？","Please wait! There are too few of us!
Can you really spare me?",,1,container-0649.csv,
"この人数では
戦いもままならないのでは…
今離れてもいいのか？","There don't seem to be enough fighters.
Are you sure I should go?",,1,container-0649.csv,
"おい〓
味方が少なくなってもいいのか？",Hey! You'll be fine without me?,,1,container-0649.csv,
"ダメだ〓
今解放するのはダメなんだーっ〓
戦力ダウンだ〓〓 いいのか〓？","Uh-uh! Freeing me now is a no-no, baby!
You sure you wanna do that?",,1,container-0649.csv,
"貴方が望むなら離れるけれど…
後〓はしないわね？","I will leave if that is your desire.
Are you certain that it is?",,1,container-0649.csv,
"戦略的に見て今人数を減らすのは
得策じやないと思うけど〓…
いいの？","This seems like a poor strategic move.
But what do I know! Should I go?",,1,container-0649.csv,
"えええ〓？ 戦力減少は痛いわよ？
本当にいいの？","What!? This is no time to lose people!
You sure you know what you're doing?",,1,container-0649.csv,
"え〓 今の人数で解放するの？
〓はいいけどさ〓…〓〓れるの？","Umm, are you really strong enough?
I'll go, but will you be okay?",,1,container-0649.csv,
"もう少し共に戦わせて下さい
戦力を減らすのは危険ですが
良いのですか？","Let me fight with you a little longer.
Must you let me go?",,1,container-0649.csv,
"貴方がそう望むなら…
けれど戦いは〓くなるわよ？","If that is your wish, I will comply.
That is your wish, right?",,1,container-0649.csv,
"それじやさようなら…
と言いたいところだけれど
この人数で後〓しないわね？","Well, I guess I'll go then<808C>",,1,container-0649.csv,
"え…でも…その…この人数では…
〓ではお役に立てないのですか？","But you, umm, see, we're, uh, undermanned.
Are you done with me?",,1,container-0649.csv,
"そう 自分に自信があるのね
でも戦力減少は確実に響くわよ
いいのね？","Well, I'm sure I'll be alright. But I'm
worried about you. Are you sure?",,1,container-0649.csv,
"へえ 今離れていいんだ
後ですがってきても知らない〓？","So you don't have a problem with me
going, is that your final answer?",,1,container-0649.csv,
"今の時点で戦力減少は痛手だが…
良いのですな？","Losing a member will hurt the party.
Are you certain you want to do this?",,1,container-0649.csv,
"アンタが今の人数で
闘えるってんなら良いが…","If you're fine without me, say the word.",,1,container-0649.csv,
"もう少し共に闘いたかったがな
もう〓がいなくてもいいんだな？","I'd have liked to accompany you longer.
Will you be fine without me?",,1,container-0649.csv,
"こんな人数で神に立ち向かうと？
馬〓なお方だ
後〓はしませんな？","You'll take on the gods with this few?
You think you'll make it without me?",,1,container-0649.csv,
"解放してくれるのは〓しいが…
戦力は減る〓 いいのか？","I am grateful you wish to free me,
but concerned. Will you be okay?",,1,container-0649.csv,
"この人数では心配で離れられません
〓は本当に解放されて良いのでし〓うか？","I'm worried about our numbers.
Do you really want me to go?",,1,container-0649.csv,
"今の状態で更に戦力を減らすとは
面白い方だ
では離れまし〓う 良いですな？","You're in no shape to lose people.
You still want me to go?",,1,container-0649.csv,
"待って下さい〓
今離れるなんて〓には…
それとも もう〓は必要ないのですか？","Stop! I shouldn't leave you like this.
Must I leave you?",,1,container-0649.csv,
"離れてもいいが…
残された人数で戦い抜けるのか？","I don't mind going, if you'll be alright.
Can you handle the rest without me?",,1,container-0649.csv,
"今の人数では あまりにも手薄過ぎる
それでも離れて良いと？","This number just will not suffice.
Do you insist that I go?",,1,container-0649.csv,
今までありがとね バイバーイ,Thanks for everything. Bye-bye!,,1,container-0649.csv,
この御恩 生涯〓れません…,I will forever be in your debt.,,1,container-0649.csv,
〓の役目は終わったのですね…,I hope I served you well.,,1,container-0649.csv,
ここでさよならね 〓しかったわよ,"Well, goodbye. Thanks for the memories.",,1,container-0649.csv,
"これでやっと
戦いの運命から解放されるのね…","At last, freedom from this fate of war.",,1,container-0649.csv,
色々と〓しかったわ 後は〓〓って〓,It was fun while it lasted. Good luck!,,1,container-0649.csv,
共に戦えた事を誇りに思います,I am honored to have fought beside you.,,1,container-0649.csv,
え え ち〓っと〓 これでお終いっ〓？,W-w-wait! This is the end?,,1,container-0649.csv,
"お役御〓って事ね
後は好きにやらせてもらうわ","So you don't need me, after all.
Well, I'll do as I please then.",,1,container-0649.csv,
"運が良ければ
またどこかで会えるかもね","If we're lucky, we'll meet again someday.",,1,container-0649.csv,
まだ暴れたりねえんだがな…,I would've liked a little more action.,,1,container-0649.csv,
御武運を…,May you walk the warrior's path to glory.,,1,container-0649.csv,
"何があろうとも
お心を強くお持ちになるように","Come what may, hold on to your heart.",,1,container-0649.csv,
少しでも役に立てたのなら光栄だ,"Hope I helped, even if only a little.",,1,container-0649.csv,
もう 〓がいなくても大丈夫なのだな,I wish you the best without me.,,1,container-0649.csv,
後は〓当にやるんだな,Just do what feels right from here.,,1,container-0649.csv,
〓はお役に立てたのでし〓うか…,Did I truly serve you well?,,1,container-0649.csv,
お別れか 少し残念だな,So this is the end. I'll miss you.,,1,container-0649.csv,
後〓しないな？ ならばいいさ,I hope you don't regret this.,,1,container-0649.csv,
いい夢見ろよっ〓,"Chase your dreams, baby!",,1,container-0649.csv,
後は貴方次第よ 自分を信じて,The rest's up to you. Believe in yourself.,,1,container-0649.csv,
"もう手助け出来ないからね
〓〓ってよ〓",There's nothing more I can do. Good luck!,,1,container-0649.csv,
"中々退〓しなかったわ
それじやあね〓",Those were some fun times. See you!,,1,container-0649.csv,
"さて 新しいカラクリの設計でも
始めるかな〓",Maybe I'll start on my next contraption.,,1,container-0649.csv,
貴方と出会えた事は〓〓でした…,Meeting you was truly serendipity.,,1,container-0649.csv,
"少し〓しい気もするけど
仕方ないわ",Parting is such sweet sorrow.,,1,container-0649.csv,
"自〓になれるのは良いけれど
いきなりだと〓惑うものね","I'm happy to be free,
but now I don't know what to do.",,1,container-0649.csv,
"もう 〓の力が無くても
大丈夫なのですね",You'll be fine on your own.,,1,container-0649.csv,
"さよならね
貴方の無事を〓っているわ",Fare thee well. You'll be in my prayers.,,1,container-0649.csv,
これで終わりかよ シケてるな,That's the end of that.,,1,container-0649.csv,
〓かりし命 大事に使わせてもらう〓,I will treasure the life you have given me.,,1,container-0649.csv,
何だ これで仕舞いか,"So that's it? It's over, just like that?",,1,container-0649.csv,
これで心置きなく研究に勤しめるな,Now I can finish my research uninterrupted.,,1,container-0649.csv,
"それでは
好きにやらせて頂きまし〓うか","I suppose I'll do as I please, then.",,1,container-0649.csv,
"短いのか長いのかわからんが
〓分と世話になったな","It was so much, so sudden.
Thank you for all your help.",,1,container-0649.csv,
"残りの生は
ミッドガルドのために使いまし〓う",I shall live to serve Midgard.,,1,container-0649.csv,
"もう〓が力は要らぬと〓いますか
後でせい〓い後〓するのですな","You think I've outlived my usefulness?
You'll regret this later.",,1,container-0649.csv,
"〓れないで下さい
離れても〓は同じだという事を","Remember that though our bodies may part,
our spirits remain together.",,1,container-0649.csv,
"再び体を得ても
故〓には戻れやしない…","Even with a new body, I cannot return home.",,1,container-0649.csv,
"世話になったな
運命が貴方に味方する事を〓ろう","I am deeply in your debt.
I pray that fate is on your side.",,1,container-0649.csv,
EXP,Exp.,Exp.,1,container-0650.csv,
STR,STR,FOR,1,container-0650.csv,
INT,INT,INT,1,container-0650.csv,
DEX,DEX,DES,1,container-0650.csv,
AGL,AGL,AGI,1,container-0650.csv,
CON,CON,CON,1,container-0650.csv,
属性抵抗,Tolerance,Tolerância,1,container-0650.csv,
炎,Fire,Fogo,1,container-0650.csv,
氷,Ice,Gelo,1,container-0650.csv,
雷,Lightning,Trovão,1,container-0650.csv,
土,Earth,Terra,1,container-0650.csv,
聖,Holy,Luz,1,container-0650.csv,
闇,Darkness,Trevas,1,container-0650.csv,
状態異常抵抗,Resistance,Resistência,1,container-0650.csv,
呪い,Curse,Praga,1,container-0650.csv,
麻痺,Paralysis,Paralisia,1,container-0650.csv,
沈黙,Silence,Silenc.,1,container-0650.csv,
毒,Poison,Veneno,1,container-0650.csv,
即死,Doom,Fim,1,container-0650.csv,
凍結,Freeze,Cong.,1,container-0650.csv,
混乱,Confusion,Confusão,1,container-0650.csv,
石化,Stone,Pedra,1,container-0650.csv,
気絶,Faint,Sono,1,container-0650.csv,
衰弱,Frailty,Fraco,1,container-0650.csv,
転送,Transfer,Transf.,1,container-0650.csv,
,%,%,1,container-0650.csv,
クラス,Class,Classe,1,container-0650.csv,
年齢,Age,Id.,1,container-0650.csv,
性別,Gender,Gênero,1,container-0650.csv,
誕生年,Born,Nas.,1,container-0650.csv,
没年,Died,Fal.,1,container-0650.csv,
サイズ,Size,Tam.,1,container-0650.csv,
男,Male,Masc,1,container-0650.csv,
女,Female,Fem.,1,container-0650.csv,
能力値を確認します,Check abilities.,Ver habilidades.,1,container-0650.csv,
装備を確認します,Check equipment.,Ver equipamento.,1,container-0650.csv,
習得済みスキルを確認します,Check learned skills.,Ver hab. aprendidas.,1,container-0650.csv,
習得済み通常攻撃技を確認します,Check learned normal attacks.,Ver ataques aprendidos.,1,container-0650.csv,
習得済み魔法を確認します,Check learned spells.,Ver feit. aprendidos.,1,container-0650.csv,
プロフィールを確認します,Check profile.,Ver perfil.,1,container-0650.csv,
経歴を確認します,Check background.,Ver histórico.,1,container-0650.csv,
詳細 キャラ,<8099>@Info <8099>-<8099>+Char.,,1,container-0650.csv,
不死者王,Lord of the Undead,,1,container-0650.csv,
魔導師,Sorcerer,,1,container-0650.csv,
元ディパン兵士,Knight of Dipan,,1,container-0650.csv,
創造神,Battle Maiden,,1,container-0650.csv,
命を創りだすもの,Creator of Life,,1,container-0650.csv,
神の器,Vessel of the Gods,,1,container-0650.csv,
エインフェリア,Einherjar,,1,container-0650.csv,
（人間換算）,21 <0066>in human years<0067>,,1,container-0650.csv,
（人間換算）,25 <0066>in human years<0067>,,1,container-0650.csv,
（人間換算）,23 <0066>in human years<0067>,,1,container-0650.csv,
（人間換算）,26 <0066>in human years<0067>,,1,container-0650.csv,
,20,,1,container-0650.csv,
,35,,1,container-0650.csv,
（実際は）,17 <0066>actually 58<0067>,,1,container-0650.csv,
,21,,1,container-0650.csv,
,19,,1,container-0650.csv,
,34,,1,container-0650.csv,
,42,,1,container-0650.csv,
,38,,1,container-0650.csv,
大陸暦年,324 C.C.,,1,container-0650.csv,
大陸暦年,445 C.C.,,1,container-0650.csv,
大陸暦年,550 C.C.,,1,container-0650.csv,
大陸暦年,567 C.C.,,1,container-0650.csv,
大陸暦年,636 C.C.,,1,container-0650.csv,
大陸暦年,634 C.C.,,1,container-0650.csv,
大陸暦年,704 C.C.,,1,container-0650.csv,
大陸暦年,350 C.C.,,1,container-0650.csv,
大陸暦年,464 C.C.,,1,container-0650.csv,
大陸暦年,546 C.C.,,1,container-0650.csv,
大陸暦年,548 C.C.,,1,container-0650.csv,
大陸暦年,549 C.C.,,1,container-0650.csv,
大陸暦年,582 C.C.,,1,container-0650.csv,
大陸暦年,630 C.C.,,1,container-0650.csv,
大陸暦年,754 C.C.,,1,container-0650.csv,
大陸暦年,308 C.C.,,1,container-0650.csv,
大陸暦年,564 C.C.,,1,container-0650.csv,
大陸暦年,627 C.C.,,1,container-0650.csv,
大陸暦年,730 C.C.,,1,container-0650.csv,
大陸暦年,748 C.C.,,1,container-0650.csv,
大陸暦年,773 C.C.,,1,container-0650.csv,
大陸暦年,705 C.C.,,1,container-0650.csv,
大陸暦年,555 C.C.,,1,container-0650.csv,
大陸暦年,112 C.C.,,1,container-0650.csv,
大陸暦年,390 C.C.,,1,container-0650.csv,
大陸暦年,423 C.C.,,1,container-0650.csv,
大陸暦年,539 C.C.,,1,container-0650.csv,
大陸暦年,554 C.C.,,1,container-0650.csv,
大陸暦年,563 C.C.,,1,container-0650.csv,
大陸暦年,573 C.C.,,1,container-0650.csv,
大陸暦年,800 C.C.,,1,container-0650.csv,
大陸暦年,346 C.C.,,1,container-0650.csv,
大陸暦年,468 C.C.,,1,container-0650.csv,
大陸暦年,599 C.C.,,1,container-0650.csv,
大陸暦年,659 C.C.,,1,container-0650.csv,
大陸暦年,375 C.C.,,1,container-0650.csv,
大陸暦年,489 C.C.,,1,container-0650.csv,
大陸暦年,662 C.C.,,1,container-0650.csv,
大陸暦年,776 C.C.,,1,container-0650.csv,
大陸暦年,333 C.C.,,1,container-0650.csv,
大陸暦年,622 C.C.,,1,container-0650.csv,
大陸暦年,650 C.C.,,1,container-0650.csv,
大陸暦年,769 C.C.,,1,container-0650.csv,
大陸暦年,796 C.C.,,1,container-0650.csv,
大陸暦年,802 C.C.,,1,container-0650.csv,
大陸暦年,146 C.C.,,1,container-0650.csv,
大陸暦年,418 C.C.,,1,container-0650.csv,
大陸暦年,450 C.C.,,1,container-0650.csv,
大陸暦年,586 C.C.,,1,container-0650.csv,
大陸暦年,601 C.C.,,1,container-0650.csv,
大陸暦年,681 C.C.,,1,container-0650.csv,
B W H,<0068>80<0069><006A>54<0069><006B>80,,1,container-0650.csv,
B W H,<0068>84<0069><006A>56<0069><006B>83,,1,container-0650.csv,
三姉妹平均値,Average of the three sisters,,1,container-0650.csv,
B W H,<0068>88<0069><006A>58<0069><006B>87,,1,container-0650.csv,
B W H,<0068>83<0069><006A>60<0069><006B>85,,1,container-0650.csv,
B W H,<0068>82<0069><006A>58<0069><006B>84,,1,container-0650.csv,
B W H,<0068>86<0069><006A>60<0069><006B>85,,1,container-0650.csv,
B W H,<0068>82<0069><006A>57<0069><006B>82,,1,container-0650.csv,
B W H,<0068>79<0069><006A>55<0069><006B>80,,1,container-0650.csv,
B W H,<0068>86<0069><006A>60<0069><006B>84,,1,container-0650.csv,
B W H,<0068>79<0069><006A>55<0069><006B>78,,1,container-0650.csv,
B W H,<0068>83<0069><006A>59<0069><006B>84,,1,container-0650.csv,
B W H,<0068>80<0069><006A>56<0069><006B>81,,1,container-0650.csv,
B W H,<0068>84<0069><006A>58<0069><006B>85,,1,container-0650.csv,
B W H,<0068>83<0069><006A>58<0069><006B>85,,1,container-0650.csv,
B W H,<0068>88<0069><006A>62<0069><006B>86,,1,container-0650.csv,
B W H,<0068>79<0069><006A>54<0069><006B>78,,1,container-0650.csv,
"運命の三女神の三女で、戦乙女ヴァルキリーの一人。
転生し、ディパン王女アリーシャとして生を受けるはずだったが、ヴァルキリーの転生を操る呪法『王呼の秘法』が不完全に発動したため、ヴァルキリーとしての記憶と力の一部を所持したまま、当時帯同していたエインフェリア共々、アリーシャの肉体に転生してしまった。
そのため、一つの身体にアリーシャとシルメリアの二つの魂が共存するという、不遇な生を送る事になってしまう。
アリーシャと共存している時は、自らの意思で意識の表層に出て肉体を支配する事もできたが、不安定な存在ゆえ長く留まる事はできなかった。
肉体を支配している時は、マテリアライズや光子といったヴァルキリーとしての力を発揮する事もできた。","One of the three valkyries, goddesses who govern
fate.
 
Silmeria was supposed to have been reborn as
Alicia, Princess of Dipan<808C>",,1,container-0650.csv,
"不死者の中でも最強の力を持つ者。それゆえ不死者王とも呼ばれている。
四宝の一つであるドラゴンオーブをその手に欲したオーディンにより狙われ、過去幾度と無く戦いを繰り返していた。
そもそも、ミッドガルドを支えるドラゴンオーブが長きに亘って失われた場合、本来は混乱が起こるどころではなく、地上そのものが消滅する危険性があった。消滅までは望んでいなかったオーディンは、オーブの代用品として『力有る者の魂』を利用する事を考え付く。代用品さえ地上にあれば、混乱を収める事はできなくとも、かろうじて地上を支える事は可能だと踏んだのである。
そしてその候補として、不死者王であるブラムスを狙っていた。
だが戦いの最中、ブラムスはすんでのところでシルメリアに助けられ、オーディンの策は失敗に終わる。
九死に一生を得たブラムスだったが、負わされた傷は予想以上に深く、癒すには場所と時が必要だった。そのため、シルメリアのエインフェリアの一人だったディランに眼をつけ、密かに乗り移り、シルメリアの中で静かに時を待っていた。ディランとしてマテリアライズされた後は、オーディンの横暴を戒めたいと願うシルメリアと思惑が一致している事と、オーディンの策から逃がしてくれたという恩義もあり、正体を伏せたまま行動を共にしていた。","The most powerful of the undead, often referred
to as the Lord of the Undead.
 
Brahms has been targeted in Odin's quest for
the Dragon Orb, one of the Four Treasures. They
have fought and continue to fight many battles.
 
If the Dragon Orb is away from Midgard for a
long period of time, not only would there be
chaos, but the world itself would be on the
brink of destruction. Not wanting Midgard to
be completely destroyed, Odin opted to replace
the orb with a powerful soul, and though he
realizes a replacement may not be able to stop
the chaos, it should assist in keeping the world
in order. Brahms was to serve as the replacement,
but just as Brahms was about to be captured by
Odin, Silmeria came to his rescue.
 
Suffering from a near fatal wound, Brahms
transferred his soul into Dylan, an einherjar of
Silmeria's, in search of a place to rest and heal.
After materializing as Dylan, he decided to
accompany Silmeria, who shares his desire to
punish Odin and to whom he owes his life, all
the while concealing his identity.",,1,container-0650.csv,
"世界を気ままに放浪する青年。
ディパンに向かう途中、港町ゾルデで足止めを食っていたところ、シルメリアに指示されたアリーシャに同行を求められる。
何かの目的があって、ディパンに向かう途中だったらしいが…。","A young traveler who wanders the world as he
pleases.
 
While stuck in Solde on his way to Dipan, Alicia
invites Rufus to join her (per Silmeria's orders).
 
Rufus must have had a reason for heading to
Dipan, but it remains unclear...",,1,container-0650.csv,
"ディパンの三賢者の下で、研究に従事していた魔導師。
その力と知識は三賢者に勝るとも劣らず、新参でありながらかなりの期待を寄せられていた。
しかし、神をも恐れぬ研究内容に次第に恐れと不安を抱き、止める術を密かに模索していたところ、ディパン城内にアリーシャ達が侵入してきたという報を受ける。
これを好機と見たレザードは、三賢者に捕まる寸前だったアリーシャ達の危機を救うと共に、自身もディパンから離反。研究を止めるために、共にドラゴンオーブを求める旅に出る。","A sorcerer who worked with the Three Mages,
assisting in their various experiments.
 
Lezard possessed power and knowledge equal to
that of the mages, and their expectations for
him were high.
 
However, he began to worry and felt
uncomfortable with the dangerous research
they were conducting, and thus he began
secretly working on a plan to disrupt their work.
During this time, he caught wind of Alicia and her
companions entering the castle.
 
Seizing this opportunity, he saved Alicia and
her friends by teleporting them and himself out
of Dipan. He joins them on their journey in
search of the Dragon Orb<808C>",,1,container-0650.csv,
"レオーネと行動を共にする傭兵。
口では「金のためなら何でもする」とは言っているが、納得のいかない仕事は、雇い主であれ反旗を翻す気骨を持っている。
レオーネとは出会って間もないが、その戦士としての力を即座に見抜き、密かに一目を置いている。","A mercenary traveling alongside Leone.
 
Although Arngrim claims to take on any paying
job, he is dignified and contests any job in
which he finds no merit.
 
He has not known Leone very long, but respects
her greatly, as he immediately recognized her
strength as a warrior.",,1,container-0650.csv,
"シルメリアによってマテリアライズされたエインフェリア。元は約年前のディパンに生きた忠誠の戦士。
シルメリアが『王呼の秘法』で転生させられた時、たまたまエインフェリアとして帯同していたために、一緒にアリーシャの肉体に宿る事になってしまった。
不完全な転生に巻き込まれたエインフェリア達は魂が劣化してしまっていたが、ディランは魂の状態が良く、マテリアライズされた直後も普通の人間として不足なく行動する事ができたため、ディパンの王女であるアリーシャの護衛を買って出た。","An einherjar materialized by Silmeria, and a loyal
soldier of Dipan who lived approximately 150
years ago.
 
Dylan happened to be accompanying Silmeria
when she was transmigrated by the Sovereign's
Rite, and thus he came to reside within Alicia
as well.
 
While other transferred einherjar souls
deteriorated, Dylan's remained strong, as did
his body upon materialization. Thus, he was
summoned forth to protect the princess of
Dipan, Alicia.",,1,container-0650.csv,
